"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3","X4","X5","X6"
0,1,0,0,0,0,0,0,0,1,0,0,37,36,1,0,0,34.2702702702703,0,0,"http://rosettacode.org//wiki/Prime_decomposition",0,0.284815819574906,0.0209909736532113,0.693813739799367,4.41834922228568e-21,0
1,0,0,5,0,0,2,0,1,0,0,0,31,30,1,0,0,22.3548387096774,0,0,"http://rosettacode.org//wiki/Probabilistic_choice",0,0.234985264520627,0.0224554601871562,0.742219349552821,0,0
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Program_name",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Program_name",0,0.0164847452851751,0,0.983395088180022,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,0,0,"http://rosettacode.org//wiki/Program_termination",0,0.00824237264258803,0,0.991644372099074,0,0
2,0,0,2,0,1,13,0,0,0,0,1,56,53,3,0,0,32.2857142857143,0,0,"http://rosettacode.org//wiki/Proper_divisors",0,0.414277555745305,0.0759092186761485,0.509236793517302,0,0
0,1,0,1,0,0,4,1,0,0,0,0,54,51,9,6,0,26.8703703703704,6,0,"http://rosettacode.org//wiki/Averages/Pythagorean_means",0,0.331493890287373,0.032476421151731,0.384452204976366,0.25131356571503,0
0,0,0,0,0,0,2,0,1,0,0,0,17,17,0,0,0,38.6470588235294,0,0,"http://rosettacode.org//wiki/Quaternion_type",0,0.13187796228137,0,0.867905113313321,0,0
0,0,0,1,1,0,3,0,0,1,0,0,32,31,0,0,1,28.90625,0,2,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,0.146229550296211,0,0.737219056235783,0,0.116386656823778
0,0,0,0,1,0,2,0,0,0,0,0,4,4,0,0,0,28,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,0.0247271179277563,0,0.975145804260976,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,22,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,1.06891933418362e-15,0,0.999893656018125,0,0
1,2,0,1,0,0,3,1,0,0,0,0,18,16,2,0,0,26.5,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,0.112851551152319,0.0554064072009186,0.831451912987199,6.01232892017597e-19,0
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,29.6666666666667,0,0,"http://rosettacode.org//wiki/Quine",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,47.5,0,0,"http://rosettacode.org//wiki/Quine",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0,61.8,0,0,"http://rosettacode.org//wiki/Quine",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,2,2,0,0,0,0,5,5,0,0,0,16.6,0,0,"http://rosettacode.org//wiki/Quine",0,0.0329694905703491,0,0.966896520341919,0,0
1,0,1,3,0,0,6,6,0,0,0,0,31,31,0,0,0,21.3870967741935,0,0,"http://rosettacode.org//wiki/Parsing/RPN_calculator_algorithm",0,0.247271179277571,0,0.752415138446613,0,0
2,0,2,4,0,0,8,18,0,0,0,0,45,45,0,0,0,26.6888888888889,0,0,"http://rosettacode.org//wiki/Parsing/RPN_calculator_algorithm",0,0.362664396273772,0,0.636925163579906,0,0
0,0,0,2,0,0,2,3,1,0,0,0,7,7,0,0,0,27.4285714285714,0,0,"http://rosettacode.org//wiki/Random_numbers",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,1,11,0,0,0,0,0,26,20,6,0,0,36.3076923076923,0,0,"http://rosettacode.org//wiki/Range_expansion",0,0.122622248221781,0.172565329916518,0.704326069190276,1.39140783293209e-17,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,66,0,0,"http://rosettacode.org//wiki/Range_expansion",0,1.06891933418362e-15,0,0.999893656018125,0,0
1,0,3,1,0,0,3,0,0,1,0,0,31,25,7,1,0,27.3225806451613,1,1,"http://rosettacode.org//wiki/Range_extraction",0,0.153118797360366,0.164024764521164,0.640501429097059,0.0418855942858384,0
0,0,0,0,0,0,6,0,1,0,0,0,41,33,7,0,1,38.3170731707317,0,0,"http://rosettacode.org//wiki/Range_extraction",0,0.124184367077434,0.196604020719821,0.562251202696868,0,0.116498069855653
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,35,0,0,"http://rosettacode.org//wiki/Range_extraction",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,19,0,0,0,0,0,67,65,2,0,0,37.3731343283582,0,0,"http://rosettacode.org//wiki/Ranking_methods",0,0.519801084095526,0.043446433840368,0.436139433334068,0,0
0,0,0,2,1,0,3,0,0,0,0,0,13,12,2,1,0,28,1,1.5,"http://rosettacode.org//wiki/Rate_counter",8.03848275480576e-16,0.0744646859511823,0.0195287598385907,0.863949546847801,0.0418855942858383,0
4,0,5,4,0,0,5,20,2,1,0,0,144,118,26,0,0,27.4305555555556,0,2,"http://rosettacode.org//wiki/Arithmetic/Rational",0.350951019123507,0.196344742734276,0.451351055662143,0,0,0
1,0,8,1,0,0,8,46,0,0,0,0,77,76,1,0,0,31.0649350649351,0,2,"http://rosettacode.org//wiki/Arithmetic/Rational",0,0.617019519936707,0.0112277300935781,0.371109674776404,5.97074219227826e-21,0
5,0,3,4,0,0,7,1,0,0,0,0,32,28,4,1,1,27,1,1,"http://rosettacode.org//wiki/Arithmetic/Rational",0.0541617511519912,0,0.0299845265765931,0.760204680076189,0.0396711002683212,0.115858816601007
0,0,0,1,1,0,0,0,1,0,0,0,24,17,7,0,0,35.4583333333333,0,1,"http://rosettacode.org//wiki/Read_a_configuration_file",0,0.0918445524529667,0.202831384951381,0.704815014743342,0,0
0,0,0,0,0,0,3,2,0,0,0,0,9,9,0,0,0,20.4444444444444,0,0,"http://rosettacode.org//wiki/Read_entire_file",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,1,0,2,0,0,1,0,0,0,16,14,1,1,2,23.3125,1,1,"http://rosettacode.org//wiki/Read_entire_file",0,0,0,0.755037833936212,0.034018185880649,0.210983620856145
0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,10.7777777777778,0,0,"http://rosettacode.org//wiki/Real_constants_and_functions",0,0.0659389811406856,0,0.933899384665723,0,0
1,0,0,4,1,2,1,0,2,1,0,0,27,25,0,0,2,34.4814814814815,0,2.5,"http://rosettacode.org//wiki/Walk_a_directory/Recursively",0,0,0,0.76805581408814,0,0.231966129545865
1,0,4,8,0,0,6,1,0,1,0,0,49,48,1,0,0,24.6734693877551,0,0,"http://rosettacode.org//wiki/Reduced_row_echelon_form",0,0.384476929683441,0.0180620005853214,0.597002520292484,0,0
0,0,0,0,2,0,0,0,1,0,0,0,12,5,8,1,0,46,1,0,"http://rosettacode.org//wiki/Regular_expressions",0,0,0.196398539790449,0.76169459766409,0.041515597180463,0
0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,0,0,38.75,0,0,"http://rosettacode.org//wiki/Regular_expressions",0,0,0.058392940879365,0.941407312908853,0,0
3,0,0,4,0,0,3,0,0,0,0,0,15,14,1,0,0,27.8,0,1,"http://rosettacode.org//wiki/Remove_duplicate_elements",0,0.102103784375907,0.0263607576110096,0.871300975562006,1.57920289864155e-19,0
2,0,0,2,1,0,2,1,0,0,0,0,11,11,0,0,0,25.3636363636364,0,0,"http://rosettacode.org//wiki/Remove_duplicate_elements",0,0.0824237264258596,0,0.91740081682762,0,0
0,0,0,0,1,0,3,0,0,0,0,0,13,13,1,1,0,16.6923076923077,1,1,"http://rosettacode.org//wiki/Remove_duplicate_elements",0,0.0868180867150136,0,0.873490000180104,0.0395402112589449,0
0,3,0,0,0,0,5,1,0,0,0,0,30,26,4,0,0,26.6666666666667,0,0,"http://rosettacode.org//wiki/Remove_duplicate_elements",0,0.184177639759416,0.112033219846791,0.70334817808414,8.77045768226162e-18,0
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,43.2,0,0,"http://rosettacode.org//wiki/Rename_a_file",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,1,1,0,0,0,0,4,4,1,1,0,32,1,0,"http://rosettacode.org//wiki/Repeat_a_string",0,0.0124610781895757,0,0.947407091591514,0.0400429047824408,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,43,1,0,"http://rosettacode.org//wiki/Repeat_a_string",0,0,0,0.960270143975815,0.0396522486518429,0
2,0,0,0,0,0,3,0,0,0,0,2,11,11,0,0,0,16.2727272727273,0,2,"http://rosettacode.org//wiki/Repeat_a_string",0,0.0824237264258596,0,0.91740081682762,0,0
2,0,0,0,0,0,1,1,0,0,0,0,15,15,2,2,0,24.8,2,0,"http://rosettacode.org//wiki/Respond_to_an_unknown_method_call",0,0.0910172750684385,0,0.829216445910305,0.0796389708773299,0
1,0,1,0,0,0,0,3,0,0,0,0,17,16,5,4,0,31.6470588235294,4,0,"http://rosettacode.org//wiki/Respond_to_an_unknown_method_call",0,0.0739950874442484,0,0.75918894079868,0.166762489771155,0
1,0,0,1,1,0,8,0,1,0,0,0,16,13,3,0,0,26.25,0,1,"http://rosettacode.org//wiki/Reverse_a_string",0,0.0820738553835045,0.0856724622357819,0.831940858540265,1.17002674646392e-18,0
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,27.3333333333333,0,1,"http://rosettacode.org//wiki/User:Frap/Reverse_domain_name_notation",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,1,0,0,0,0,0,22,21,0,0,1,22.4090909090909,0,1,"http://rosettacode.org//wiki/Reverse_words_in_a_string",0,0.063781345571501,0,0.819708215837958,0,0.11641485301396
0,0,0,0,0,0,2,1,1,0,0,0,7,7,1,1,0,36.2857142857143,1,1,"http://rosettacode.org//wiki/Averages/Root_mean_square",0,0.0372467476980588,0,0.92276806112104,0.0398753402746088,0
2,0,0,4,0,0,8,9,3,0,0,0,22,21,0,0,1,26.4090909090909,0,1,"http://rosettacode.org//wiki/Roots_of_unity",0,0.063781345571501,0,0.819708215837958,0,0.11641485301396
0,0,0,0,0,0,1,1,1,0,0,0,6,6,1,1,0,39.3333333333333,1,1,"http://rosettacode.org//wiki/Rot-13",0,0.0289848578618977,0,0.930981071277864,0.0399311951105529,0
3,0,0,0,0,0,1,0,0,0,0,0,45,44,0,0,1,31.5555555555556,0,1,"http://rosettacode.org//wiki/Rot-13",0,0.253412216438326,0,0.629983148752962,0,0.116350001776541
1,0,1,0,1,0,1,0,0,0,0,0,14,14,0,0,0,25.1428571428571,0,1,"http://rosettacode.org//wiki/Run-length_encoding",0,0.107150844353609,0,0.892652965070476,0,0
0,0,0,0,1,0,0,1,0,0,0,0,7,7,0,0,0,25.5714285714286,0,1,"http://rosettacode.org//wiki/Run-length_encoding",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,1,0,0,2,0,0,0,0,7,7,0,0,0,23,0,1,"http://rosettacode.org//wiki/Run-length_encoding",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,1,0,0,9,0,1,0,0,0,31,27,2,0,2,26.6451612903226,0,2.33333333333333,"http://rosettacode.org//wiki/Runge-Kutta_method",0,0.00312423771129486,0.0480773816066061,0.715743923031319,0,0.232996139711305
0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,28.75,2,0,"http://rosettacode.org//wiki/Runtime_evaluation",0,0.000136486870672827,0,0.91955955763537,0.0802533740727138,0
11,0,8,9,0,0,13,26,2,0,0,0,38,38,0,0,0,38.3157894736842,0,0,"http://rosettacode.org//wiki/S-Expressions",0,0.304967787775675,0,0.694670151013257,0,0
4,0,2,8,0,1,3,0,0,0,0,0,37,36,0,0,1,30.1621621621622,0,1,"http://rosettacode.org//wiki/SEDOLs",0,0.18745365265856,0,0.6959744764347,0,0.116372558728687
1,0,0,1,0,0,1,0,0,0,0,0,17,16,1,0,0,32.6470588235294,0,0,"http://rosettacode.org//wiki/Sailors_coconuts_and_a_monkey_problem",0,0.118713969393994,0.0258725954330279,0.855165772310861,7.67801500768699e-18,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,22,0,0,"http://rosettacode.org//wiki/Sailors_coconuts_and_a_monkey_problem",0,1.06891933418362e-15,0,0.999893656018125,0,0
2,0,1,3,0,0,2,3,1,0,0,0,15,15,0,0,0,30.6,0,0,"http://rosettacode.org//wiki/Search_a_list",0,0.115393216996208,0,0.884403681151413,0,0
0,0,0,2,0,0,7,1,0,0,0,0,40,39,1,0,0,30.65,0,0,"http://rosettacode.org//wiki/Search_a_list",0,0.30973109710204,0.0202587303862384,0.669610934922647,0,0
1,0,1,4,1,0,2,0,0,0,0,0,16,16,0,0,0,23.8125,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Selection_sort",0,0.123635589638789,0,0.876154397232366,0,0
7,0,1,1,3,0,3,4,0,0,0,0,28,28,1,1,0,26.0714285714286,1,1,"http://rosettacode.org//wiki/Self-describing_numbers",0,0.210746434257406,0,0.750294847827757,0.038702388719785,0
2,0,0,1,0,0,2,0,0,0,0,0,7,7,0,0,0,40.1428571428571,0,0,"http://rosettacode.org//wiki/Sequence_of_non-squares",0,0.0494542358555174,0,0.950397952503821,0,0
1,0,0,1,0,0,0,0,0,0,0,0,14,13,0,0,1,19.3571428571429,0,0,"http://rosettacode.org//wiki/Seven-sided_dice_from_five-sided_dice",0,0,0,0.883974735053133,0,0.115983064772932
2,0,0,7,0,0,8,0,0,0,0,0,17,17,0,0,0,26.6470588235294,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Shell_sort",0,0.13187796228137,0,0.867905113313321,0,0
0,0,0,1,0,0,5,0,0,0,0,0,17,15,0,0,2,18.9411764705882,0,0,"http://rosettacode.org//wiki/Short-circuit_evaluation",0,0,0,0.785228892361228,0,0.214788909503427
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42,0,0,"http://rosettacode.org//wiki/Show_the_epoch",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,7,9,0,4,2,0,7,0,0,0,77,73,1,1,4,28.6883116883117,1,0.2,"http://rosettacode.org//wiki/Parsing/Shunting-yard_algorithm",0,0.179354107104821,0,0.322050380989627,0.032877445727667,0.465740113028614
0,0,0,0,0,2,10,0,0,0,0,2,48,32,16,0,0,34.2083333333333,0,0,"http://rosettacode.org//wiki/Sierpinski_carpet",0,0.163659175913536,0.464974474527534,0.370376256446812,6.38869414573772e-21,0
0,0,0,0,0,4,14,2,0,0,0,0,70,54,16,0,0,27.0285714285714,0,1.25,"http://rosettacode.org//wiki/Sierpinski_triangle",0,0.346371211112517,0.459604690569736,0.19288902068419,4.59747148805409e-21,0
1,0,1,0,0,0,6,0,0,1,0,1,21,21,0,0,0,25.8095238095238,0,1,"http://rosettacode.org//wiki/Sierpinski_triangle",0,0.164847452851713,0,0.834907977637119,0,0
5,0,2,9,0,0,6,1,0,1,0,0,25,25,3,3,0,31.24,3,1,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0,0.161311582111129,0,0.719238810385932,0.119290891808163,0
6,0,2,9,1,0,5,1,0,1,0,16,22,22,0,0,0,32.1818181818182,0,1,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0,0.1730898254943,0,0.826658693718068,0,0
3,0,0,3,1,0,17,0,4,1,0,1,42,42,23,23,0,45.6666666666667,23,0,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0,0.0552718829477972,0,0.0226669585970537,0.922550745402573,0
2,0,2,2,0,0,1,0,0,0,0,0,6,6,0,0,0,34.8333333333333,0,0,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0,0.041211863212936,0,0.958647236422867,0,0
9,0,1,10,1,0,10,0,9,1,0,20,56,55,16,15,0,49.5714285714286,15,0,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0,0.260638286546547,0,0.132558671164991,0.606899313362341,0
3,0,0,8,0,0,4,1,1,0,0,0,23,22,2,1,0,28.8695652173913,1,1,"http://rosettacode.org//wiki/Averages/Simple_moving_average",0,0.157515611041631,0.0170879489486833,0.783273530592061,0.0418855942858384,0
0,1,0,0,1,0,1,0,0,0,0,0,18,17,1,0,0,31.7222222222222,0,0,"http://rosettacode.org//wiki/Averages/Simple_moving_average",0,0.127019061903046,0.0256285143440374,0.847098170685279,0,0
0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,10,0,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.00244267426736671,0.0292897306788996,0.968112195068895,7.11325420037485e-19,0
0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,14,0,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,14,0,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,14.75,0,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,13.25,0,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,1,0,0,0,1,0,0,0,0,5,5,1,1,0,28.4,1,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.0207229680257367,0,0.939194081434689,0.0399870499464969,0
1,0,0,3,0,0,3,3,0,0,0,0,21,21,0,0,0,22.5714285714286,0,0,"http://rosettacode.org//wiki/Singleton",0,0.164847452851713,0,0.834907977637119,0,0
0,0,0,0,0,0,2,3,0,0,0,0,7,7,0,0,0,20.7142857142857,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Sleep_sort",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,30,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Sleep_sort",0,0.0164847452851751,0,0.983395088180022,0,0
10,0,3,1,0,0,24,3,0,2,0,5,127,118,0,0,9,17.5905511811024,0,1,"http://rosettacode.org//wiki/24_game/Solve",0,0,0,0,0,1.00058620345677
0,0,0,0,1,0,3,1,0,0,0,0,20,20,2,2,0,19.15,2,0,"http://rosettacode.org//wiki/Sort_an_array_of_composite_structures",0,0.132326724249232,0,0.788151395126193,0.0793596966976098,0
0,0,0,1,0,0,2,0,0,0,0,0,6,6,0,0,0,22,0,2,"http://rosettacode.org//wiki/Sort_an_integer_array",0,0.041211863212936,0,0.958647236422867,0,0
0,0,0,2,1,0,6,0,0,0,0,0,16,16,0,0,0,24.6875,0,2,"http://rosettacode.org//wiki/Sort_disjoint_sublist",0,0.123635589638789,0,0.876154397232366,0,0
0,3,0,0,0,0,3,1,0,0,0,0,21,19,2,0,0,29.4761904761905,0,0,"http://rosettacode.org//wiki/Sort_disjoint_sublist",0,0.137766828679458,0.0546741639339462,0.807249108110473,4.13625710667728e-18,0
0,0,0,0,0,0,2,2,0,0,0,0,12,11,1,0,0,23.6666666666667,0,0,"http://rosettacode.org//wiki/Sort_stability",0,0.0771885068487734,0.0270930008779823,0.895503780438727,3.79447716661493e-18,0
1,0,1,1,0,0,3,0,0,0,0,0,9,9,1,1,0,34.4444444444444,1,2,"http://rosettacode.org//wiki/Sort_using_a_custom_comparator",0,0.0537705273703751,0,0.906342040807396,0.0397636306027209,0
1,3,0,1,1,0,32,2,0,0,0,0,96,75,21,0,0,23.3125,0,0,"http://rosettacode.org//wiki/Soundex",0.0595377001478634,0.385788316259933,0.553294776167666,0,0,0
0,37,0,0,0,0,5,0,2,0,0,0,123,122,1,0,0,30.1788617886179,0,1,"http://rosettacode.org//wiki/Soundex",0,0.999053775352763,3.81638334570363e-16,1.12252356419847e-14,0,4.16224489585165e-18
0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,13.8571428571429,1,0,"http://rosettacode.org//wiki/Special_variables",0,0.0372467476980588,0,0.92276806112104,0.0398753402746088,0
0,0,0,1,0,0,2,0,0,0,0,0,8,8,1,1,0,20.75,1,0,"http://rosettacode.org//wiki/Special_variables",0,0.0455086375342141,0,0.914555050964221,0.0398194854386649,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,50.5,0,0,"http://rosettacode.org//wiki/Speech_synthesis",0,0.00824237264258803,0,0.991644372099074,0,0
2,0,1,0,0,0,4,2,0,1,0,0,31,30,1,0,0,23.4193548387097,0,0,"http://rosettacode.org//wiki/Spiral_matrix",0,0.234985264520627,0.0224554601871562,0.742219349552821,0,0
0,0,0,1,0,3,8,0,0,0,0,0,53,47,6,0,0,33.4528301886792,0,0,"http://rosettacode.org//wiki/Spiral_matrix",0,0.346859745966001,0.165975140513765,0.486500825299772,3.76156758113517e-21,0
0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,16.5714285714286,0,0,"http://rosettacode.org//wiki/Spiral_matrix",0,0.0494542358555174,0,0.950397952503821,0,0
9,0,0,10,0,0,9,5,0,1,0,0,108,105,0,0,3,38.5740740740741,0,1,"http://rosettacode.org//wiki/Stable_marriage_problem",0,0.554116137503211,0,0.096385033228064,0,0.349120495805079
0,0,0,0,0,0,0,1,0,0,0,0,5,5,2,2,0,22.4,2,0,"http://rosettacode.org//wiki/Stack",0,0.00839837670683959,0,0.91134654747854,0.0801975192367698,0
0,0,1,0,1,0,0,8,0,0,0,0,15,15,0,0,0,21.9333333333333,0,0,"http://rosettacode.org//wiki/Stack",0,0.115393216996208,0,0.884403681151413,0,0
0,0,0,0,1,0,0,0,0,0,0,0,22,22,0,0,0,22.6363636363636,0,0,"http://rosettacode.org//wiki/Stack",0,0.1730898254943,0,0.826658693718068,0,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,11.6,0,0,"http://rosettacode.org//wiki/Stack_traces",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,1,0,0,1,0,0,0,0,0,9,9,1,1,0,20.8888888888889,1,0,"http://rosettacode.org//wiki/Stack_traces",0,0.0537705273703751,0,0.906342040807396,0.0397636306027209,0
0,0,0,0,0,0,6,1,0,0,0,0,18,18,0,0,0,25.7222222222222,0,0,"http://rosettacode.org//wiki/Standard_deviation",0,0.140120334923957,0,0.859655829394269,0,0
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,31.6666666666667,0,0,"http://rosettacode.org//wiki/Standard_deviation",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,0,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,31,0,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,70,1,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,63,1,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,2,1,0,3,0,0,1,0,0,19,19,0,0,0,22.6842105263158,0,3,"http://rosettacode.org//wiki/Sorting_algorithms/Stooge_sort",0,0.148362707566544,0,0.851406545475217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,21,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Stooge_sort",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,0,1,1,0,0,0,6,6,0,0,0,30.1666666666667,0,0,"http://rosettacode.org//wiki/Literals/String",0,0.041211863212936,0,0.958647236422867,0,0
0,0,0,1,0,0,0,0,0,0,0,0,7,5,2,0,0,29.8571428571429,0,0,"http://rosettacode.org//wiki/String_append",0,0.0214955335528251,0.0580912991798178,0.920195530868513,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,33,0,0,"http://rosettacode.org//wiki/String_case",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,33,0,0,"http://rosettacode.org//wiki/String_case",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,17.5,0,0,"http://rosettacode.org//wiki/String_concatenation",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,0,0,1,0,0,0,1,0,0,0,3,3,1,1,0,46.6666666666667,1,0,"http://rosettacode.org//wiki/String_interpolation_(included)",0,0.00419918835342036,0,0.955620101748333,0.0400987596183849,0
0,0,0,0,1,0,2,0,0,0,0,0,2,2,1,1,0,29,1,0,"http://rosettacode.org//wiki/String_length",0,0,0,0.95995125632119,0.0399706015522568,0
0,0,0,0,2,0,0,0,0,0,0,0,4,4,3,3,0,39.25,3,0,"http://rosettacode.org//wiki/String_length",0,0,0,0.880066456927318,0.119911804656769,0
0,0,2,0,0,0,1,10,4,0,0,2,20,16,4,0,0,47.1,0,0,"http://rosettacode.org//wiki/String_matching",0,0.101126714668963,0.1144740307367,0.784024194339883,1.34615732524595e-18,0
0,0,0,0,0,0,1,2,0,0,0,0,4,3,1,0,0,15.75,0,0,"http://rosettacode.org//wiki/String_prepend",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,33,0,2,"http://rosettacode.org//wiki/Strip_a_set_of_characters_from_a_string",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,2,0,0,1,0,1,0,0,0,8,8,2,2,0,47.625,2,1,"http://rosettacode.org//wiki/Strip_comments_from_a_string",0,0.033184046215317,0,0.886707517008071,0.0800299547289378,0
0,0,0,0,1,0,1,0,0,0,0,0,7,7,0,0,0,24.8571428571429,0,0,"http://rosettacode.org//wiki/Strip_comments_from_a_string",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,3,0,0,0,0,0,10,9,1,0,0,25.4,0,0,"http://rosettacode.org//wiki/Strip_control_codes_and_extended_characters_from_a_string",0,0.0605783218306862,0.0275811630559635,0.911638983689872,1.79520822868331e-18,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,0,"http://rosettacode.org//wiki/Strip_control_codes_and_extended_characters_from_a_string",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,2,0,0,0,0,0,14,9,11,6,0,40.8571428571429,6,0,"http://rosettacode.org//wiki/Substring",0,0,0.0986488259318193,0.650518546308894,0.250743322414997,0
0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,0,0,18.2222222222222,0,0,"http://rosettacode.org//wiki/Sum_and_product_of_an_array",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,0,0,0,4,0,0,0,0,0,8,8,0,0,0,24.125,0,0,"http://rosettacode.org//wiki/Sum_and_product_of_an_array",0,0.0576966084981043,0,0.942148668584769,0,0
