"no.cond.assign","no.constant.condition","no.empty","no.irregular.whitespace","complexity","curly","dot.location","eqeqeq","vars.on.top","no.undef","no.unused.vars","no.use.before.define","id.length","semi","max.depth","max.len","max.params","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","mixLOC.1","codePerLine","paremeter","Url","X1","X2","X3","X4","X5"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,"http://rosettacode.org//wiki/Morse_code",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,32,30,7,5,0,5,34,0,"http://rosettacode.org//wiki/Move-to-front_algorithm",0.0243047474895318,0.0047416135530018,0.00174766159257442,0.968508521774359,0
0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,38.5,0,"http://rosettacode.org//wiki/Multi-dimensional_array",0,0,0,0.9994109511645,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,24,0,"http://rosettacode.org//wiki/Multi-dimensional_array",0,0,0,0.999411537937282,0
0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,9,9,0,0,0,0,26.22222222,1,"http://rosettacode.org//wiki/Multi-dimensional_array",8.82501902592569e-05,0.157491171334801,0,0.839132017193577,0.00246430140566234
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,8,0,0,0,0,18.75,2,"http://rosettacode.org//wiki/Multifactorial",0,0.142537076362194,0,0.856657040410522,0
0,0,0,0,0,0,0,0,3,2,1,0,3,0,0,0,0,1,0,0,9,9,0,0,0,0,27,2,"http://rosettacode.org//wiki/Multifactorial",0.0308197063831483,0.160297211953775,0,0.803645906949534,0.00429189456074334
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,28.66666667,2,"http://rosettacode.org//wiki/Multifactorial",0,0.0814055440277968,0,0.917887458560277,0
0,0,0,0,0,0,0,0,3,2,1,0,3,0,0,0,0,1,0,0,9,9,0,0,0,0,27,2,"http://rosettacode.org//wiki/Multifactorial",0.0308197063831483,0.160297211953775,0,0.803645906949534,0.00429189456074334
0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,23,0,"http://rosettacode.org//wiki/Multiple_distinct_objects",0.0374147944113472,0,0,0.961846820812829,0
0,0,0,0,0,2,0,1,5,9,0,0,8,7,0,2,0,1,0,0,44,40,3,0,1,0,30,1,"http://rosettacode.org//wiki/Multiple_regression",0.248553474625632,0,0.00396615753804731,0.745894850338127,0
0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,6,0,1,0,0,42,36,7,1,0,1,33.9047619,0,"http://rosettacode.org//wiki/Multiplication_tables",0.0726695045225752,0.106290734019848,0.0537276161374335,0.7658189645076,0.000446393255382746
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,15,0,0,0,0,47.93333333,0,"http://rosettacode.org//wiki/Multiplication_tables",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,9,9,0,0,0,0,30.22222222,0,"http://rosettacode.org//wiki/Multisplit",0.00561807191344082,0,0,0.993771060679465,0
0,0,0,0,0,0,0,0,1,2,0,1,9,0,0,1,0,0,0,0,23,20,1,0,2,0,20.95652174,1.333333333,"http://rosettacode.org//wiki/Mutual_recursion",0.0359335760790694,0.0548201419287783,0.0307470782801914,0.877679834230512,0
0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,23,23,0,0,0,0,28,0,"http://rosettacode.org/wiki/N%27th",0.0187931281109068,0.014666684609446,0.0101543687665109,0.955694013640782,0
0,0,0,0,1,1,0,3,4,1,1,2,2,1,0,2,0,1,0,0,34,32,0,0,2,0,27.35294118,2.666666667,"http://rosettacode.org//wiki/N-queens_problem",0.204164114089926,0.185112965565552,0.0102912803836852,0.59663200796291,0.00212291316710143
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,13,0,0,0,0,18.53846154,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.00789371910646866,0.0355901820562333,0.00313058145246449,0.949665439433439,0.00304953858970382
0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,10,10,0,0,0,0,17.9,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.00646303606227203,0,0.00653636348904228,0.986381782579279,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,29,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,2,0,0,0,0,17,17,1,1,0,1,26.52941176,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.0294712869311468,0.011762509111741,0.0121985897128287,0.945837482510998,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,29,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,0,0,0,0,5,5,0,0,0,0,19,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.0475093632164513,0,0.0010290106092414,0.950681451813898,0
0,0,0,0,0,1,0,1,0,2,0,0,2,4,0,0,0,0,0,0,7,7,0,0,0,0,14.85714286,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.069268177512811,0,0,0.929870267214627,0
0,0,0,0,1,4,0,1,7,3,0,1,5,4,0,3,0,1,0,0,42,41,0,0,1,0,27.42857143,2.5,"http://rosettacode.org//wiki/Verify_distribution_uniformity/Naive",0.321709563734216,0.0267090802671764,0.0104782212087433,0.637828444199368,0.00136600071338485
0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,1,0,0,13,11,2,0,0,0,31.76923077,1,"http://rosettacode.org//wiki/Named_parameters",0.0609008494109882,0.0158979543792316,0,0.921864997003096,0.00047607684345736
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,59,0,"http://rosettacode.org//wiki/Narcissist",0,0,0.00147746747861509,0.997932267713587,0
0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,0,0,0,0,18,14,3,0,1,0,30.44444444,1,"http://rosettacode.org//wiki/Narcissist",0.0413694989768205,0,0,0.957809252440234,6.78154107019173e-05
0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,2,0,0,25,24,0,0,1,0,17.76,0.5,"http://rosettacode.org//wiki/Narcissistic_decimal_number",0.0478600015677411,0.20083721316613,0,0.745341716750566,0.00488284873018813
0,0,0,0,0,5,0,1,2,16,1,0,7,1,0,1,0,1,0,0,51,50,0,0,1,0,23.82352941,1,"http://rosettacode.org//wiki/Create_an_object/Native_demonstration",0.264101603676863,0.0307335058677484,0,0.703475889108211,0
0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,18,17,1,0,0,0,28,0,"http://rosettacode.org//wiki/Natural_sorting",0.0220476622846714,0.0180321630088481,0.0117390154510321,0.947470861297818,0
0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,0,18,17,1,0,0,0,19,0,"http://rosettacode.org//wiki/Loops/Nested",0.0745322052986456,0,0,0.924581442314595,0
0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,43,37,6,0,0,0,24.86046512,0,"http://rosettacode.org//wiki/Loops/Nested",0.0157690524644095,0,0.0378725762673247,0.945706441026276,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,21,0,0,0,0,1.523809524,0,"http://rosettacode.org//wiki/Loops/Nested",0.110024359145137,0,0.00182666170262285,0.887134526021986,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,0,"http://rosettacode.org//wiki/Hello_world/Newline_omission",0,0,0,0.999413599447251,0
0,0,0,0,0,1,0,1,2,3,0,1,2,0,0,1,0,2,0,0,22,21,1,1,1,1,26.68181818,1,"http://rosettacode.org//wiki/Non-continuous_subsequences",0.100763242224988,0.0976464290083009,0.0176599481565062,0.778104556455157,0.00469550436937
0,0,0,0,0,1,0,0,1,5,0,2,1,0,0,2,0,1,0,0,20,18,0,0,2,0,33.1,2,"http://rosettacode.org//wiki/Walk_a_directory/Non-recursively",0.0583289294624956,0.0959096065923787,0.0341463884860978,0.810647968651788,0
0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,0,0,9,9,1,1,0,1,26.55555556,3,"http://rosettacode.org//wiki/Nth_root",0.00787812421080911,0.169574778790247,0,0.819826946560466,0.00184311892927345
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,4,2,1,0,1,30.6,0,"http://rosettacode.org//wiki/Null_object",0,0,0,0.999408885067846,0
0,0,0,0,0,0,0,0,1,6,0,0,5,0,0,6,0,3,0,0,65,58,2,0,5,0,27.66153846,1.5,"http://rosettacode.org//wiki/Number_reversal_game",0.0997925148265504,0.186267574109485,0.0122102853426608,0.694867955214762,0.00559422840970556
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,29.55555556,0,"http://rosettacode.org//wiki/Keyboard_input/Obtain_a_Y_or_N_response",0.00879201367238689,0,0,0.99058481833314,0
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,34.5,0,"http://rosettacode.org//wiki/Keyboard_input/Obtain_a_Y_or_N_response",0,0,0,0.999409824992345,0
0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,0,1,0,0,18,18,2,2,0,2,28.05555556,1,"http://rosettacode.org//wiki/One-dimensional_cellular_automata",0.113919609518223,0.134264572258991,0,0.747925886988552,0.00265054073863987
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,76,0,"http://rosettacode.org//wiki/One-dimensional_cellular_automata",0,0,0,0.999408885067846,0
0,0,0,0,1,3,0,2,1,4,0,0,2,0,0,1,0,1,0,29,86,85,0,0,1,0,30.91860465,2.5,"http://rosettacode.org//wiki/OpenWebNet_Password",0.402681161975764,0,0,0.595141104539752,0
0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,11,10,1,0,0,0,23.36363636,2,"http://rosettacode.org//wiki/Optional_parameters",0.0109500559914585,0,0,0.988418429513725,0
0,0,0,0,0,2,0,0,2,0,0,5,13,1,0,4,0,1,0,0,63,54,7,0,2,0,24.63492063,0,"http://rosettacode.org//wiki/Ordered_Partitions",0.106183259808013,0.249190023843285,0.108249449989574,0.534991121320651,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,32,0,0,0,0,9.59375,0,"http://rosettacode.org//wiki/Ordered_Partitions",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,1,0,1,0,0,18,18,0,0,0,0,33.72222222,0,"http://rosettacode.org//wiki/Ordered_words",0.0402978285337899,0.0357560424131141,0.00538094176752048,0.916028403844377,0.00173149271597902
0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,2,0,0,25,25,0,0,0,0,27,0,"http://rosettacode.org//wiki/Ordered_words",0.104571064245413,0.0356223084964642,0,0.856057210662388,0.00268904074686524
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,35.75,1,"http://rosettacode.org//wiki/Palindrome_detection",0,0,0.00020379584159625,0.999206176002828,0
0,0,0,0,1,3,0,1,7,3,0,0,4,2,0,2,0,1,0,0,29,26,4,1,0,1,32.4137931,0,"http://rosettacode.org//wiki/Sorting_algorithms/Pancake_sort",0.278332592408123,0.006783389747367,0,0.70874207918753,0.00444476870870979
0,0,0,0,0,2,0,0,1,2,0,0,2,6,0,2,0,0,0,0,10,9,3,2,0,2,43.1,1,"http://rosettacode.org//wiki/Pangram_checker",0.101891037295626,0,0.00150746817700571,0.895610024015496,0
0,0,0,0,0,0,0,1,0,7,1,1,1,0,0,0,0,1,0,0,18,17,0,0,1,0,20,1,"http://rosettacode.org//wiki/Parallel_calculations",0.0421765030282581,0.149610116847248,0.00176278595066808,0.805463919682529,0
0,0,0,0,0,2,0,1,1,25,0,2,3,0,0,3,0,2,0,0,42,39,1,0,2,0,26.95238095,0.5,"http://rosettacode.org//wiki/Parallel_calculations",0.224637026081152,0.0691750441376441,0.0217960427702737,0.682798649329886,0
0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,20,19,1,0,0,0,16.5,0,"http://rosettacode.org//wiki/Partial_function_application",0.004976924696863,0.102922880993907,0,0.891332431818408,0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,22,21,1,0,0,0,20.36363636,0,"http://rosettacode.org//wiki/Partial_function_application",0.0162113421942065,0,0.00718443519253302,0.975947386435849,0
0,0,0,0,1,8,0,2,11,13,0,0,25,11,0,4,0,4,0,0,137,129,3,0,5,0,23.18248175,1.666666667,"http://rosettacode.org//wiki/Particle_Swarm_Optimization",0.695507978000056,0.0768584628742478,0.0175524953947413,0.203589119262575,0.00300608535230059
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,6,6,0,0,0,0,30,0,"http://rosettacode.org//wiki/Particle_Swarm_Optimization",0.027552724808231,0,0.0020991285490064,0.969650893052828,0
0,0,0,0,2,5,0,3,10,1,0,0,10,3,0,6,0,4,0,0,62,52,10,0,0,0,34.38709677,1,"http://rosettacode.org/wiki/Pascal%27s_triangle",0.537433516779986,0.161676471779798,0,0.286680605861884,0.0112551066559187
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,13.88888889,0,"http://rosettacode.org/wiki/Pascal%27s_triangle",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,1,3,3,0,0,1,0,0,6,0,2,0,0,33,32,0,0,1,0,36.36363636,2.5,"http://rosettacode.org//wiki/Percentage_difference_between_images",0.10810968619736,0.118830836588402,0.00316679974717175,0.763502734227241,0.00519397455776969
0,0,0,0,1,2,0,3,1,1,0,0,3,0,0,0,0,1,0,0,17,17,0,0,0,0,21.29411765,1,"http://rosettacode.org//wiki/Perfect_numbers",0.208646274077067,0,0,0.789931905504554,0
0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,16,15,0,0,1,0,24.25,0,"http://rosettacode.org//wiki/Perfect_numbers",0.0105440344219776,0.0506226687223911,0.0300229200586023,0.908099524103673,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,18,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2,0,0,0,0,19,18,0,0,1,0,28.05263158,0,"http://rosettacode.org//wiki/Perfect_numbers",0.0284884562651635,0.0588888106677447,0.0345355896402575,0.877291209543614,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,18,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,3,0,0,0,0,28,25,2,0,1,0,30.14285714,0,"http://rosettacode.org//wiki/Perfect_numbers",0.00659809345512267,0.175345545535155,0.0854579192979096,0.731721518021023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,18,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,1,3,2,0,0,3,0,0,1,0,1,0,0,17,16,0,0,1,0,23.82352941,2,"http://rosettacode.org//wiki/Permutations",0.0782316754389478,0.038055690251822,0.0016107424088187,0.875991082142493,0.00516073781891241
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,24.875,0,"http://rosettacode.org//wiki/Permutations",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,29.55555556,0,"http://rosettacode.org//wiki/Phrase_reversals",0,0,0.00313104026985541,0.996278963226564,0
0,0,0,0,0,3,0,0,3,0,1,0,3,0,0,2,0,1,0,0,27,26,0,0,1,0,30.22222222,1,"http://rosettacode.org//wiki/Playing_cards",0.107272744291686,0.134337456196149,0,0.75716655365823,0
0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,22.75,1,"http://rosettacode.org//wiki/Polymorphic_copy",0.096615661595931,0.0319542195637482,0,0.870409568412753,0
0,0,0,0,1,0,0,6,0,2,0,0,18,7,0,1,0,2,0,0,63,52,11,0,0,0,25.20634921,0,"http://rosettacode.org//wiki/Polymorphism",0.358861555341462,0.00910362415819899,0.0140308690422768,0.613272868329413,0.00268898955606547
0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,14,14,0,0,0,0,21.42857143,1,"http://rosettacode.org//wiki/Power_set",0.0432067337158894,0.0444357108336141,0.00115810804508543,0.904226102698718,0.00615809127463973
0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,20,18,2,0,0,0,25,0,"http://rosettacode.org//wiki/Power_set",0.0151207402268264,0.00456852629577735,0.00819500887691988,0.971454936675437,0
0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,26.6,0,"http://rosettacode.org//wiki/Terminal_control/Preserve_screen",0.014695069190003,0,0,0.984658919521148,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,7,7,0,0,0,0,38,1,"http://rosettacode.org//wiki/Price_fraction",0,0.10398768426131,0,0.895265940762378,0
0,0,0,0,1,1,0,6,1,0,1,0,2,0,0,0,0,1,0,0,13,13,0,0,0,0,23.46153846,1,"http://rosettacode.org//wiki/Primality_by_trial_division",0.247931842421216,0.0404107693946893,0,0.710016987403989,0
0,0,0,0,1,2,0,0,4,0,1,0,2,0,0,3,0,1,0,0,39,38,3,2,0,2,24.48717949,1,"http://rosettacode.org//wiki/Prime_decomposition",0.150691710098604,0.167148869495792,0,0.678879377966659,0.00184247439490868
0,0,0,0,1,1,0,0,2,0,1,0,3,0,0,0,0,1,0,0,12,12,0,0,0,0,17.25,1,"http://rosettacode.org//wiki/Prime_decomposition",0.0968563420596043,0.156900541244572,0,0.741909441349926,0.00313046971061567
0,0,0,0,0,0,1,0,0,34,0,0,0,0,0,2,0,1,0,0,37,36,1,0,0,0,34.27027027,0,"http://rosettacode.org//wiki/Prime_decomposition",0.149938013793149,0,0.00598006159015102,0.842897163446265,0
0,0,0,0,0,1,0,0,5,1,0,0,2,0,0,1,0,0,0,0,31,30,1,0,0,0,22.35483871,0,"http://rosettacode.org//wiki/Probabilistic_choice",0.0756957197795456,0,0,0.920417544093065,0.00300277792607096
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16.66666667,0,"http://rosettacode.org//wiki/Program_name",0,0.0749361316901366,0,0.924368231396987,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,16.66666667,0,"http://rosettacode.org//wiki/Program_name",0,0,0,0.999411981919485,0
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,15,0,"http://rosettacode.org//wiki/Program_termination",0.01460440796122,0,0,0.984750027689516,0
0,0,0,0,0,2,0,0,2,0,0,1,13,0,0,6,0,1,0,1,56,53,3,0,0,0,32.28571429,0,"http://rosettacode.org//wiki/Proper_divisors",0.13935211488613,0.12837566904275,0.041742858721712,0.689180926640179,0
0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,1,0,0,0,0,17,17,0,0,0,0,38.64705882,0,"http://rosettacode.org//wiki/Quaternion_type",0.0610217255850785,0,0,0.938147824145045,0
0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,1,0,1,0,0,32,31,0,0,1,0,28.90625,2,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0.0661900928035923,0.178545149258695,0,0.750847045527727,0.00330278471119692
0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,28,0,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,0.0883994289359182,0,0.910880483837795,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,22,0,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,0,29.66666667,0,"http://rosettacode.org//wiki/Quine",0.001967825100556,0,0.000805489803127919,0.996628129054402,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,47.5,0,"http://rosettacode.org//wiki/Quine",0,0,0.00147746747861509,0.997932267713587,0
0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,5,5,0,0,0,0,61.8,0,"http://rosettacode.org//wiki/Quine",0.0328246047682283,0,0,0.966455210334909,0
0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,16.6,0,"http://rosettacode.org//wiki/Quine",0.0100955465618415,0,0.00309759228966593,0.986176288826745,0
0,0,0,0,0,1,0,1,3,1,0,0,6,6,0,0,0,0,0,0,31,31,0,0,0,0,21.38709677,0,"http://rosettacode.org//wiki/Parsing/RPN_calculator_algorithm",0.125322882569293,0,0.00374188703072885,0.869847120153095,0
0,0,0,0,0,2,0,2,4,5,0,0,8,18,0,2,0,0,0,0,45,45,0,0,0,0,26.68888889,0,"http://rosettacode.org//wiki/Parsing/RPN_calculator_algorithm",0.28587551752278,0,0.00188265652989624,0.710522133932002,0
0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,1,0,0,0,0,7,7,0,0,0,0,27.42857143,0,"http://rosettacode.org//wiki/Random_numbers",0.0383740072668158,0,0.00395922838590811,0.955891742197539,0.00103389745037998
0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,6,1,0,0,0,26,20,6,0,0,0,36.30769231,0,"http://rosettacode.org//wiki/Range_expansion",0,0.540032775223892,0.00533059963843393,0.453252205442559,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,66,0,"http://rosettacode.org//wiki/Range_expansion",0,0,0.00147746747861509,0.997932267713587,0
0,0,0,0,1,1,0,3,1,1,0,0,3,0,0,1,0,1,0,0,31,25,7,1,0,1,27.32258065,1,"http://rosettacode.org//wiki/Range_extraction",0.192865253411754,0,0,0.80407095811548,0.00170680178755395
0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,8,1,0,0,0,41,33,7,0,1,0,38.31707317,0,"http://rosettacode.org//wiki/Range_extraction",0,0.554261257780879,0,0.444324227238874,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,35,0,"http://rosettacode.org//wiki/Range_extraction",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,0,0,0,67,65,2,0,0,0,37.37313433,0,"http://rosettacode.org//wiki/Ranking_methods",0.0998869508523975,0.142734225019892,0.0419278010756242,0.71423156710171,0
0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,1,0,1,0,0,13,12,2,1,0,1,28,1.5,"http://rosettacode.org//wiki/Rate_counter",0.0169209471532622,0.172095598226834,0,0.807114355884068,0.00295592377973881
0,0,0,0,0,4,0,5,4,0,0,0,5,20,0,7,0,1,0,0,144,118,26,0,0,0,27.43055556,2,"http://rosettacode.org//wiki/Arithmetic/Rational",0.430441596786585,0,5.7020651509012e-05,0.567201965801513,0
0,0,0,0,0,1,0,8,1,29,0,0,8,46,0,5,0,0,0,0,77,76,1,0,0,0,31.06493506,2,"http://rosettacode.org//wiki/Arithmetic/Rational",0.641972571899688,0,0,0.354919313279182,0
0,0,0,0,0,5,0,3,4,4,0,0,7,1,0,0,0,1,0,0,32,28,4,1,1,1,27,1,"http://rosettacode.org//wiki/Arithmetic/Rational",0.27516745679878,0,0,0.72314767732831,0
0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,9,9,0,0,0,0,20.44444444,0,"http://rosettacode.org//wiki/Read_entire_file",0.0219282774080868,0,0.00303105210851406,0.974362727409731,0
0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,0,0,0,16,14,1,1,2,1,23.3125,1,"http://rosettacode.org//wiki/Read_entire_file",0.00965716787699823,0.0528533455452049,0.0318172403404031,0.904967397972079,0
0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,9,9,0,0,0,0,10.77777778,0,"http://rosettacode.org//wiki/Real_constants_and_functions",0.0694095397280228,0,0,0.929732709040056,0
0,0,0,0,0,1,0,0,4,9,1,2,1,0,0,4,0,2,0,0,27,25,0,0,2,0,34.48148148,2.5,"http://rosettacode.org//wiki/Walk_a_directory/Recursively",0.108366983243101,0.273918773060274,0.019491349016924,0.594366070724615,0.00242515546742196
0,0,0,0,1,1,0,4,8,6,0,0,6,1,1,0,0,1,0,0,49,48,1,0,0,0,24.67346939,0,"http://rosettacode.org//wiki/Reduced_row_echelon_form",0.340631189258525,0,0,0.638645641842712,0.0188389988586966
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,12,5,8,1,0,1,46,0,"http://rosettacode.org//wiki/Regular_expressions",0,0.194999552814795,0,0.804127069554356,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,38.75,0,"http://rosettacode.org//wiki/Regular_expressions",0,0.0867518089226767,0,0.912532102139647,0
0,0,0,0,0,3,0,0,4,1,0,0,3,0,0,1,0,0,0,0,15,14,1,0,0,0,27.8,1,"http://rosettacode.org//wiki/Remove_duplicate_elements",0.113153172222982,0,0,0.885807656418662,0
0,0,0,0,0,2,0,0,2,0,1,0,2,1,0,1,0,0,0,0,11,11,0,0,0,0,25.36363636,0,"http://rosettacode.org//wiki/Remove_duplicate_elements",0.0607728334344405,0.0784110392243349,0,0.859866747151286,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,13,13,1,1,0,1,16.69230769,1,"http://rosettacode.org//wiki/Remove_duplicate_elements",0,0.154916118560073,0,0.843623322682093,0.000634989453299326
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,43.2,0,"http://rosettacode.org//wiki/Rename_a_file",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,4,1,1,0,1,32,0,"http://rosettacode.org//wiki/Repeat_a_string",0.000126568082283637,0,0.00123250637890195,0.998050047458921,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,43,0,"http://rosettacode.org//wiki/Repeat_a_string",0,0,0,0.999413599447251,0
0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,2,11,11,0,0,0,0,16.27272727,2,"http://rosettacode.org//wiki/Repeat_a_string",0.0774137851798602,0.00103756358433486,0.00516589465682586,0.915478267911213,0
